_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
1014,1014,307269,ST VICTOR CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,20 BERNADINE ST,English Separate,307269,20,Bernadine St,20 Bernadine St,M1P 4M2,Scarborough,Toronto,St. Victor Catholic School,102003,108321,20,None,,None,7348,"{'type': 'Point', 'coordinates': (-1367367.048512224, 5062047.339895437)}"
1015,1015,804845,ST VINCENT DE PAUL CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,116 FERMANAGH AVE,English Separate,804845,116,Fermanagh Ave,116 Fermanagh Ave,M6R 1M2,former Toronto,Toronto,St. Vincent De Paul Catholic School,102003,14017559,116,None,,None,3433,"{'type': 'Point', 'coordinates': (-1386172.827701566, 5052466.206164076)}"
1016,1016,11574893,ST WILFRID CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,1685 FINCH AVE W,English Separate,11574893,1685,Finch Ave W,1685 Finch Ave W,M3J 2G8,North York,Toronto,Saint Wilfrid Catholic School,102003,30016929,1685,None,,None,1610,"{'type': 'Point', 'coordinates': (-1387246.700495601, 5066222.951310794)}"
1017,1017,20200382,STANLEY PUBLIC SCHOOL,None,EP,Toronto District School Board,75 STANLEY RD,English Public,20200382,75,Stanley Rd,75 Stanley Rd,M3N 1C2,North York,Toronto,Stanley Public School,102002,11271967,75,None,,None,6783,"{'type': 'Point', 'coordinates': (-1389012.1331484413, 5064523.99507352)}"
1018,1018,9467757,STEELESVIEW PUBLIC SCHOOL,None,EP,Toronto District School Board,105 BESTVIEW DR,English Public,9467757,105,Bestview Dr,105 Bestview Dr,M2M 2Y1,North York,Toronto,Steelesview Public School,102001,9467747,105,None,,None,4945,"{'type': 'Point', 'coordinates': (-1376572.4324026462, 5068465.852071864)}"
1019,1019,9780035,STELLA MARIS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,31 ASCOT AVE,English Separate,9780035,31,Ascot Ave,31 Ascot Ave,M6E 1E6,former Toronto,Toronto,Stella Maris Catholic School,102003,14015702,31,None,,None,2904,"{'type': 'Point', 'coordinates': (-1384964.313929505, 5056048.575053265)}"
1020,1020,9668671,STEPHEN LEACOCK COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,2450 BIRCHMOUNT RD,English Public,9668671,2450,Birchmount Rd,2450 Birchmount Rd,M1T 2M5,Scarborough,Toronto,Stephen Leacock Collegiate Institute - Building Grounds,102001,30000677,2450,None,,None,7365,"{'type': 'Point', 'coordinates': (-1370361.87540575, 5064750.163043211)}"
1021,1021,7522835,STILECROFT PUBLIC SCHOOL,None,EP,Toronto District School Board,50 STILECROFT DR,English Public,7522835,50,Stilecroft Dr,50 Stilecroft Dr,M3J 1A7,North York,Toronto,Stilecroft Public School,102001,30092975,50,None,,None,6797,"{'type': 'Point', 'coordinates': (-1386755.607436308, 5065022.601126488)}"
1022,1022,853872,SUBWAY ACADEMY ONE,None,EP,Toronto District School Board,16 PHIN AVE,English Public,853872,16,Phin Ave,16 Phin Ave,M4J 3T2,former Toronto,Toronto,Eastern High School Of Commerce,102002,1140397,16,None,,None,4186,"{'type': 'Point', 'coordinates': (-1376243.1748569247, 5053691.241342829)}"
1023,1023,6350055,SUBWAY ACADEMY TWO,None,EP,Toronto District School Board,64 BALDWIN ST,English Public,6350055,64,Baldwin St,64 Baldwin St,M5T 1L4,former Toronto,Toronto,Beverley Public School,115001,1144586,64,None,,None,2938,"{'type': 'Point', 'coordinates': (-1381694.862876669, 5052347.098391514)}"
1024,1024,484181,SUMMIT HEIGHTS PUBLIC SCHOOL,None,EP,Toronto District School Board,139 ARMOUR BLVD,English Public,484181,139,Armour Blvd,139 Armour Blvd,M3H 1M1,North York,Toronto,Summit Heights Public School,102001,442284,139,None,,None,4827,"{'type': 'Point', 'coordinates': (-1381951.9151230617, 5062591.514151885)}"
1025,1025,7369607,SUMMIT MICRO SCHOOL,None,PR,None,291 JANE ST,Private,7369607,291,Jane St,291 Jane St,M6S 3Z3,former Toronto,Toronto,None,112001,7369263,291,None,,None,694,"{'type': 'Point', 'coordinates': (-1389050.4287272554, 5054358.005084805)}"
1026,1026,2476346,SUNNY VIEW JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,450 BLYTHWOOD RD,English Public,2476346,450,Blythwood Rd,450 Blythwood Rd,M4N 1A9,North York,Toronto,Sunny View Public School,102001,2476347,450,None,,None,3024,"{'type': 'Point', 'coordinates': (-1379140.724684755, 5059294.229963067)}"
1027,1027,11272707,SUNNYBROOK   ,None,PR,None,469 MERTON ST,Private,11272707,469,Merton St,469 Merton St,M4S 1B4,former Toronto,Toronto,None,115001,30118231,469,None,,None,3986,"{'type': 'Point', 'coordinates': (-1379376.7174939797, 5056849.748251612)}"
1028,1028,6807238,SUNNYLEA JUNIOR SCHOOL,None,EP,Toronto District School Board,35 GLENROY AVE,English Public,6807238,35,Glenroy Ave,35 Glenroy Ave,M8Y 2M2,Etobicoke,Toronto,Sunnylea Junior Public School,102001,6807239,35,None,,None,1682,"{'type': 'Point', 'coordinates': (-1391061.633159877, 5053238.481624647)}"
1029,1029,553701,SUON ACADEMY,None,PR,None,5 QUEENSLEA AVE,Private,553701,5,Queenslea Ave,5 Queenslea Ave,M9N 3X9,North York,Toronto,None,100001,446049,5,None,,None,827,"{'type': 'Point', 'coordinates': (-1389440.1338273128, 5060916.836692868)}"
1030,1030,526022,SUON INTERNATIONAL ACADEMY,None,PR,None,35 HEAVITREE DR,Private,526022,35,Heavitree Dr,35 Heavitree Dr,M3L 1K5,North York,Toronto,St. Gerard Majella Catholic School,102003,444316,35,None,,None,5817,"{'type': 'Point', 'coordinates': (-1389302.184398783, 5062615.069240664)}"
1031,1031,7635396,SWANSEA JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,207 WINDERMERE AVE,English Public,7635396,207,Windermere Ave,207 Windermere Ave,M6S 3J9,former Toronto,Toronto,Swansea Public School,102001,7632578,207,None,,None,960,"{'type': 'Point', 'coordinates': (-1388616.6255598504, 5052737.805364571)}"
1032,1032,10736648,TADDLE CREEK MONTESSORI SCHOOL,None,PR,None,39 SPADINA RD,Private,10736648,39,Spadina Rd,39 Spadina Rd,M5R 2S9,former Toronto,Toronto,None,115001,14239870,39,None,,None,4428,"{'type': 'Point', 'coordinates': (-1382011.724538654, 5053948.758551718)}"
1033,1033,783049,TAIE INTERNATIONAL INSTITUTE   ,None,PR,None,399 CHURCH ST,Private,783049,399,Church St,399 Church St,M5B 2J6,former Toronto,Toronto,None,104008,1143593,399,None,,None,503,"{'type': 'Point', 'coordinates': (-1380164.6210162467, 5052659.716269374)}"
1034,1034,6793434,TALENTA ACADEMY,None,PR,None,2020 ELLESMERE RD,Private,6793434,2020,Ellesmere Rd,2020 Ellesmere Rd,M1H 2Z8,Scarborough,Toronto,None,113001,30098911,2020,None,,None,7835,"{'type': 'Point', 'coordinates': (-1365298.4696465887, 5062395.467556766)}"
1035,1035,351647,TAM O'SHANTER JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,21 KING HENRY'S BLVD,English Public,351647,21,King Henry's Blvd,21 King Henry's Blvd,M1T 2V3,Scarborough,Toronto,Tam O'Shanter Junior Public School,102001,106768,21,None,,None,8255,"{'type': 'Point', 'coordinates': (-1370004.9306549514, 5064643.189642046)}"
1036,1036,9910045,TAMARACK WEST OUTDOOR SCHOOL,None,PR,None,2264 BLOOR ST W,Private,9910045,2264,Bloor St W,2264 Bloor St W,M6S 1N9,former Toronto,Toronto,None,115001,9910035,2264,None,,None,458,"{'type': 'Point', 'coordinates': (-1388488.4440273724, 5053577.516244163)}"
1037,1037,395722,TAYLOR CREEK PUBLIC SCHOOL,None,EP,Toronto District School Board,644 WARDEN AVE,English Public,395722,644,Warden Ave,644 Warden Ave,M1L 3Z3,Scarborough,Toronto,Warden Avenue Junior Public School,102001,20353596,644,None,,None,9187,"{'type': 'Point', 'coordinates': (-1370845.1115914653, 5054757.784791883)}"
1038,1038,2119588,TAYYIBAH ISLAMIC ACADEMY INC.,None,PR,None,100 MCLEVIN AVE,Private,2119588,100,McLevin Ave,100 McLevin Ave,M1B 5K1,Scarborough,Toronto,None,113001,2119589,100,None,,None,8463,"{'type': 'Point', 'coordinates': (-1364605.4080458693, 5065184.363692585)}"
1039,1039,383206,TECUMSEH SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,720 SCARBOROUGH GOLF CLUB RD,English Public,383206,720,Scarborough Golf Club Rd,720 Scarborough Golf Club Rd,M1G 1H7,Scarborough,Toronto,Tecumseh Senior Public School,102001,108906,720,None,,None,8891,"{'type': 'Point', 'coordinates': (-1364132.200841509, 5060469.193886117)}"
1040,1040,373500,TERRAVIEW LEARNING CENTRE,None,EP,Toronto District School Board,1641 PHARMACY AVE,English Public,373500,1641,Pharmacy Ave,1641 Pharmacy Ave,M1R 2L2,Scarborough,Toronto,None,102001,108595,1641,None,,None,8691,"{'type': 'Point', 'coordinates': (-1371757.8033392064, 5063000.948194375)}"
1041,1041,370058,TERRAVIEW WILLOWFIELD PUBLIC SCHOOL,None,EP,Toronto District School Board,95 PACHINO BLVD,English Public,370058,95,Pachino Blvd,95 Pachino Blvd,M1R 4K1,Scarborough,Toronto,Terraview-Willowfield Public School,102001,108875,95,None,,None,8636,"{'type': 'Point', 'coordinates': (-1371506.0286168787, 5062507.48894671)}"
1042,1042,399160,TERRY FOX PUBLIC SCHOOL,None,EP,Toronto District School Board,185 WINTERMUTE BLVD,English Public,399160,185,Wintermute Blvd,185 Wintermute Blvd,M1W 3M9,Scarborough,Toronto,Terry Fox Public School,102001,20050681,185,None,,None,9249,"{'type': 'Point', 'coordinates': (-1370795.8227267112, 5068515.598173693)}"
1043,1043,783098,THE ABELARD CENTRE FOR EDUCATION,None,PR,None,557 CHURCH ST,Private,783098,557,Church St,557 Church St,M4Y 2E2,former Toronto,Toronto,None,104008,1142636,557,None,,None,503,"{'type': 'Point', 'coordinates': (-1380192.4201071213, 5053313.713024922)}"
1044,1044,14072150,THE AMBASSADORS OF GOD ACADEMY,None,PR,None,807 ARROW RD,Private,14072150,807,Arrow Rd,807 Arrow Rd,M9M 2L4,North York,Toronto,None,115001,9038133,807,None,,None,4829,"{'type': 'Point', 'coordinates': (-1389937.824542888, 5065645.185311321)}"
1045,1045,10318427,THE ANNE AND MAX TANENBAUM HEBREW ACADEMY OF TORONTO,None,PR,None,200 WILMINGTON AVE,Private,10318427,200,Wilmington Ave,200 Wilmington Ave,M3H 5J8,North York,Toronto,Community Hebrew Academy Of Toronto,115001,30096465,200,None,,None,7095,"{'type': 'Point', 'coordinates': (-1383536.1423032659, 5065458.610076366)}"
1046,1046,789628,THE CLAREMONT SCHOOL,None,PR,None,310 DANFORTH AVE,Private,789628,310,Danforth Ave,310 Danforth Ave,M4K 1N6,former Toronto,Toronto,Eastminister United Church,109001,1140720,310,None,,None,86,"{'type': 'Point', 'coordinates': (-1377668.6756177947, 5053877.208821161)}"
1047,1047,8680074,THE DALTON SCHOOL,None,PR,None,906 YONGE ST,Private,8680074,906,Yonge St,906 Yonge St,M4W 2J2,former Toronto,Toronto,None,115001,8680067,906,None,,None,4733,"{'type': 'Point', 'coordinates': (-1380617.3013602425, 5054194.996830763)}"
1048,1048,347231,THE DIVINE INFANT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,30 INGLETON BLVD,English Separate,347231,30,Ingleton Blvd,30 Ingleton Blvd,M1V 3H7,Scarborough,Toronto,The Divine Infant Catholic School,102003,103236,30,None,,None,8163,"{'type': 'Point', 'coordinates': (-1366731.4970143863, 5068149.302472536)}"
1049,1049,7974530,THE DRAGON ACADEMY   ,None,PR,None,35 PRINCE ARTHUR AVE,Private,7974530,35,Prince Arthur Ave,35 Prince Arthur Ave,M5R 1B2,former Toronto,Toronto,None,115001,7974513,35,None,,None,4223,"{'type': 'Point', 'coordinates': (-1381410.7930322818, 5053869.902949125)}"
1050,1050,792821,THE DUNBLAINE SCHOOL  ,None,PR,None,21 DELORAINE AVE,Private,792821,21,Deloraine Ave,21 Deloraine Ave,M5M 2A8,former Toronto,Toronto,None,100001,14036780,21,None,,None,3285,"{'type': 'Point', 'coordinates': (-1380208.0673700778, 5061203.7457755525)}"
1051,1051,1003702,THE ELMS JUNIOR MIDDLE SCHOOL,None,EP,Toronto District School Board,45 GOLFDOWN DR,English Public,1003702,45,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,The Elms Junior Middle School,106007,907618,45,None,,None,1690,"{'type': 'Point', 'coordinates': (-1392355.4567788197, 5063079.369466888)}"
1052,1052,13967405,THE GILES SCHOOL,None,PR,None,80 SCARSDALE RD,Private,13967405,80,Scarsdale Rd,80 Scarsdale Rd,M3B 2R7,North York,Toronto,None,104008,30084194,80,None,,None,6662,"{'type': 'Point', 'coordinates': (-1375693.8559077515, 5062009.61697597)}"
1053,1053,7583849,THE GREAT LAKES COLLEGE  ,None,PR,None,323 KEELE ST,Private,7583849,323,Keele St,323 Keele St,M6P 2K6,former Toronto,Toronto,None,102005,14014792,323,None,,None,703,"{'type': 'Point', 'coordinates': (-1386936.2849123948, 5054729.893659957)}"
1054,1054,10527839,THE GROVE COMMUNITY SCHOOL,None,EP,Toronto District School Board,108 GLADSTONE AVE,English Public,10527839,108,Gladstone Ave,108 Gladstone Ave,M6J 3L2,former Toronto,Toronto,Alexander Muir/Gladstone Ave Junior and Senior Public School,102001,10527836,108,None,,None,3506,"{'type': 'Point', 'coordinates': (-1384656.4026837288, 5051969.476658194)}"
1055,1055,7665465,THE HANEY CENTRE,None,EP,Toronto District School Board,64 HANEY AVE,English Public,7665465,64,Haney Ave,64 Haney Ave,M6N 2E5,York,Toronto,Haney Centre,102001,7665456,64,None,,None,641,"{'type': 'Point', 'coordinates': (-1389528.5394836187, 5056482.002111359)}"
1056,1056,487645,THE JUNIOR ACADEMY INC,None,PR,None,2454 BAYVIEW AVE,Private,487645,2454,Bayview Ave,2454 Bayview Ave,M2L 1A6,North York,Toronto,None,100001,30004745,2454,None,,None,24,"{'type': 'Point', 'coordinates': (-1378192.7585030617, 5061621.623047927)}"
1057,1057,570867,THE LAUREL SCHOOL,None,PR,None,44 UPJOHN RD,Private,570867,44,Upjohn Rd,44 Upjohn Rd,M3B 2W1,North York,Toronto,None,104008,441038,44,None,,None,6969,"{'type': 'Point', 'coordinates': (-1375210.0259230665, 5061995.975465037)}"
1058,1058,861476,THE LINDEN  ,None,PR,None,10 ROSEHILL AVE,Private,861476,10,Rosehill Ave,10 Rosehill Ave,M4T 1G5,former Toronto,Toronto,None,112001,14021216,10,None,,None,4320,"{'type': 'Point', 'coordinates': (-1380551.4927809886, 5055703.721548265)}"
1059,1059,854382,THE MABIN SCHOOL,None,PR,None,50 POPLAR PLAINS RD,Private,854382,50,Poplar Plains Rd,50 Poplar Plains Rd,M4V 2M8,former Toronto,Toronto,None,102005,1140569,50,None,,None,4208,"{'type': 'Point', 'coordinates': (-1381629.724264618, 5055106.095107294)}"
1060,1060,7955674,THE MILDENHALL MONTESSORI SCHOOL,None,PR,None,35 OURLAND AVE,Private,7955674,35,Ourland Ave,35 Ourland Ave,M8Z 4E1,Etobicoke,Toronto,High Park Centennial Montessori School,115001,7955671,35,None,,None,2233,"{'type': 'Point', 'coordinates': (-1391905.5614893902, 5050343.1118999515)}"
1061,1061,510861,THE PRESTIGE SCHOOL ,None,PR,None,21 EDDFIELD AVE,Private,510861,21,Eddfield Ave,21 Eddfield Ave,M2N 2M5,North York,Toronto,St. Edward Catholic School,102003,439974,21,None,,None,5476,"{'type': 'Point', 'coordinates': (-1381237.7507739235, 5064733.629571088)}"
1062,1062,8293071,THE STERLING HALL SCHOOL,None,PR,None,99 CARTWRIGHT AVE,Private,8293071,99,Cartwright Ave,99 Cartwright Ave,M6A 1V4,North York,Toronto,None,115001,8293068,99,None,,None,5136,"{'type': 'Point', 'coordinates': (-1385226.65949309, 5061163.597944573)}"
1063,1063,30041280,THE STUDENT SCHOOL  ,None,EP,Toronto District School Board,160 GLENDONWYNNE RD,English Public,30041280,160,Glendonwynne Rd,160 Glendonwynne Rd,M6P 0A5,former Toronto,Toronto,Entrance to Specialty School,102005,1144630,160,None,,None,3537,"{'type': 'Point', 'coordinates': (-1387988.5203322254, 5054162.587800386)}"
1064,1064,13494039,THE STUDY ACADEMY,None,PR,None,2040 YONGE ST,Private,13494039,2040,Yonge St,2040 Yonge St,M4S 1Z9,former Toronto,Toronto,None,115001,10392225,2040,None,,None,4733,"{'type': 'Point', 'coordinates': (-1380507.030879597, 5057451.947553659)}"
1065,1065,7283706,THE STUDY SCHOOL,None,PR,None,20 GLEBE RD E,Private,7283706,20,Glebe Rd E,20 Glebe Rd E,M4S 1N6,former Toronto,Toronto,Glebe Road United Church,109001,7283659,20,None,,None,3509,"{'type': 'Point', 'coordinates': (-1380397.8194106382, 5057452.18067229)}"
1066,1066,5440160,THE TALENT ACADEMY SCHOOL - MORNINGSIDE,None,PR,None,8130 SHEPPARD AVE E,Private,5440160,8130,Sheppard Ave E,8130 Sheppard Ave E,M1B 3W3,Scarborough,Toronto,None,104008,5439765,8130,None,,None,6698,"{'type': 'Point', 'coordinates': (-1361508.4187781482, 5064495.020516248)}"
1067,1067,13971545,THE TORONTO FRENCH SCHOOL - JR LAWRENCE    ,None,PR,None,296 LAWRENCE AVE E,Private,13971545,296,Lawrence Ave E,296 Lawrence Ave E,M4N 1T7,North York,Toronto,None,102008,10133024,296,None,,None,3828,"{'type': 'Point', 'coordinates': (-1378702.0117449404, 5060196.301314252)}"
1068,1068,10133740,THE TORONTO FRENCH SCHOOL - SR LAWRENCE,None,PR,None,318 LAWRENCE AVE E,Private,10133740,318,Lawrence Ave E,318 Lawrence Ave E,M4N 1T7,North York,Toronto,None,102008,10133024,318,None,,None,3828,"{'type': 'Point', 'coordinates': (-1378573.7126227855, 5060110.363896141)}"
1069,1069,9847310,THE TORONTO HESCHEL SCHOOL  ,None,PR,None,819 SHEPPARD AVE W,Private,9847310,819,Sheppard Ave W,819 Sheppard Ave W,M3H 2T3,North York,Toronto,St. Robert,102003,9847309,819,None,,None,6699,"{'type': 'Point', 'coordinates': (-1383304.7761394705, 5064260.3676083805)}"
1070,1070,8608458,THE VILLAGE SHUL SUPPL SCHOOL  ,None,PR,None,1072 EGLINTON AVE W,Private,8608458,1072,Eglinton Ave W,1072 Eglinton Ave W,M6C 2E2,former Toronto,Toronto,None,115001,8608450,1072,None,,None,571,"{'type': 'Point', 'coordinates': (-1383279.8615323252, 5058025.429514508)}"
1071,1071,20056424,THE WATERFRONT SCHOOL  ,None,EP,Toronto District School Board,635 QUEENS QUAY W,English Public,20056424,635,Queens Quay W,635 Queens Quay W,M5V 3G3,former Toronto,Toronto,Waterfront School,102001,14130691,635,None,,None,4244,"{'type': 'Point', 'coordinates': (-1382401.2887989637, 5050152.733731415)}"
1072,1072,7762681,THE YMCA ACADEMY   ,None,PR,None,15 BREADALBANE ST,Private,7762681,15,Breadalbane St,15 Breadalbane St,M4Y 1C2,former Toronto,Toronto,None,115001,14673181,15,None,,None,3056,"{'type': 'Point', 'coordinates': (-1380587.6550465878, 5052989.755173451)}"
1073,1073,7274135,THE YORK - JR SCHOOL,None,PR,None,1639 YONGE ST,Private,7274135,1639,Yonge St,1639 Yonge St,M4T 2W6,former Toronto,Toronto,None,104008,30118753,1639,None,,None,4733,"{'type': 'Point', 'coordinates': (-1380576.9575107447, 5056336.836810361)}"
1074,1074,887762,THE YORK - MDL AND SR SCHOOL,None,PR,None,1320 YONGE ST,Private,887762,1320,Yonge St,1320 Yonge St,M4T 1X2,former Toronto,Toronto,None,104008,1139757,1320,None,,None,4733,"{'type': 'Point', 'coordinates': (-1380636.3246524285, 5055497.398975463)}"
1075,1075,1001687,THISTLETOWN COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,20 FORDWICH CRES,English Public,1001687,20,Fordwich Cres,20 Fordwich Cres,M9W 2T4,Etobicoke,Toronto,Thistletown Collegiate Institute,102002,907494,20,None,,None,1624,"{'type': 'Point', 'coordinates': (-1393026.1806561127, 5063912.66563359)}"
1076,1076,14310229,THOMAS L WELLS PUBLIC SCHOOL,None,EP,Toronto District School Board,69 NIGHTSTAR RD,English Public,14310229,69,Nightstar Rd,69 Nightstar Rd,M1X 1V6,Scarborough,Toronto,Thomas L Wells Public School,102001,14310896,69,None,,None,18022,"{'type': 'Point', 'coordinates': (-1363101.5774505641, 5067492.488500403)}"
1077,1077,3829444,THORNCLIFFE PARK PUBLIC SCHOOL,None,EP,Toronto District School Board,80 THORNCLIFFE PARK DR,English Public,3829444,80,Thorncliffe Park Dr,80 Thorncliffe Park Dr,M4H 1K3,East York,Toronto,Thorncliffe Park Public School,102001,3829449,80,None,,None,354,"{'type': 'Point', 'coordinates': (-1376024.0428972084, 5056754.368944937)}"
1078,1078,376326,THREE FISHES CHRISTIAN ELEMENTARY SCHOOL,None,PR,None,801 PROGRESS AVE,Private,376326,801,Progress Ave,801 Progress Ave,M1H 2X4,Scarborough,Toronto,None,113001,107078,801,None,,None,8740,"{'type': 'Point', 'coordinates': (-1365769.4040114644, 5062895.597725608)}"
1079,1079,568636,THREE VALLEYS PUBLIC SCHOOL,None,EP,Toronto District School Board,76 THREE VALLEYS DR,English Public,568636,76,Three Valleys Dr,76 Three Valleys Dr,M3A 3B7,North York,Toronto,Three Valleys Public School,102001,441061,76,None,,None,6895,"{'type': 'Point', 'coordinates': (-1374228.4187557746, 5061666.257982375)}"
