_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
610,610,845017,MANOR MONTESSORI - MOUNT PLEASANT,None,PR,None,909 MOUNT PLEASANT RD,Private,845017,909,Mount Pleasant Rd,909 Mount Pleasant Rd,M4P 2Z6,former Toronto,Toronto,None,112001,1138163,909,None,,None,4022,"{""coordinates"": [[313571.0054267244, 4841299.495663333]], ""type"": ""MultiPoint""}"
611,611,385409,MAPLE LEAF COLLEGIATE,None,PR,None,4002 SHEPPARD AVE E,Private,385409,4002,Sheppard Ave E,4002 Sheppard Ave E,M1S 4R5,Scarborough,Toronto,None,104008,106853,4002,None,,None,6698,"{""coordinates"": [[321871.520136948, 4849324.140043878]], ""type"": ""MultiPoint""}"
612,612,504683,MAPLE LEAF PUBLIC SCHOOL,None,EP,Toronto District School Board,301 CULFORD RD,English Public,504683,301,Culford Rd,301 Culford Rd,M6L 2V4,North York,Toronto,Maple Leaf Public School,102001,445682,301,None,,None,5309,"{""coordinates"": [[305583.8988532916, 4841654.4567797305]], ""type"": ""MultiPoint""}"
613,613,336715,MAPLEWOOD HIGH SCHOOL,None,EP,Toronto District School Board,120 GALLOWAY RD,English Public,336715,120,Galloway Rd,120 Galloway Rd,M1E 1W7,Scarborough,Toronto,Maplewood High School,102002,109225,120,None,,None,7948,"{""coordinates"": [[329368.0267430464, 4846593.119355897]], ""type"": ""MultiPoint""}"
614,614,10750672,MARC GARNEAU COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,135 OVERLEA BLVD,English Public,10750672,135,Overlea Blvd,135 Overlea Blvd,M3C 1B3,North York,Toronto,Marc Garneau Collegiate Institute,102002,10750670,135,None,,None,278,"{""coordinates"": [[318100.05361552164, 4841014.964610965]], ""type"": ""MultiPoint""}"
615,615,3111592,MARIA MONTESSORI   ,None,PR,None,125 BRENTCLIFFE RD,Private,3111592,125,Brentcliffe Rd,125 Brentcliffe Rd,M4G 3Y7,East York,Toronto,Northlea United Church,109001,3111593,125,None,,None,42,"{""coordinates"": [[315834.66903923376, 4841944.390496938]], ""type"": ""MultiPoint""}"
616,616,4368161,MARIYAH ISLAMIC SCHOOL,None,PR,None,3665 LAWRENCE AVE E,Private,4368161,3665,Lawrence Ave E,3665 Lawrence Ave E,M1G 1P7,Scarborough,Toronto,None,112001,4368146,3665,None,,None,3828,"{""coordinates"": [[327312.1651115826, 4846744.004377057]], ""type"": ""MultiPoint""}"
617,617,8354441,MARKET LANE JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,246 THE ESPLANADE,English Public,8354441,246,The Esplanade,246 The Esplanade,M5A 4J6,former Toronto,Toronto,Market Lane Ps Jr. & Sr.,102001,8354438,246,None,,None,4541,"{""coordinates"": [[315711.34589057654, 4834442.101838423]], ""type"": ""MultiPoint""}"
618,618,14190826,MARKHAM INTERNATIONAL COLLEGE SCHOOL,None,PR,None,3195 SHEPPARD AVE E,Private,14190826,3195,Sheppard Ave E,3195 Sheppard Ave E,M1T 3K1,Scarborough,Toronto,None,112001,4346973,3195,None,,None,6698,"{""coordinates"": [[319903.5524701039, 4848633.800212144]], ""type"": ""MultiPoint""}"
619,619,14244594,MARSHALL MCLUHAN CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,1107 AVENUE RD,English Separate,14244594,1107,Avenue Rd,1107 Avenue Rd,M5N 3B1,former Toronto,Toronto,Marshall McLuhan Catholic School,102004,1138318,1107,None,,None,2924,"{""coordinates"": [[312074.79468242126, 4840852.883776822]], ""type"": ""MultiPoint""}"
620,620,8087277,MARTINGROVE COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,50 WINTERTON DR,English Public,8087277,50,Winterton Dr,50 Winterton Dr,M9B 3G7,Etobicoke,Toronto,Martingrove Collegiate Institute,102002,8087278,50,None,,None,2813,"{""coordinates"": [[299902.4137604467, 4837049.32472666]], ""type"": ""MultiPoint""}"
621,621,14207557,MARY MOTHER OF GOD  ,None,PR,None,1515A QUEEN ST W,Private,14207557,1515A,Queen St W,1515A Queen St W,M6R 1A5,former Toronto,Toronto,None,115001,10759863,1515,A,,None,4238,"{""coordinates"": [[309525.03196492494, 4833261.171188891]], ""type"": ""MultiPoint""}"
622,622,6947413,MARY SHADD PUBLIC SCHOOL,None,EP,Toronto District School Board,135 HUPFIELD TRL,English Public,6947413,135,Hupfield Trl,135 Hupfield Trl,M1B 4R6,Scarborough,Toronto,Mary Shadd Public School,102001,6947409,135,None,,None,11329,"{""coordinates"": [[327460.46322559594, 4852752.08230399]], ""type"": ""MultiPoint""}"
623,623,9467845,MARY WARD CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,3200 KENNEDY RD,English Separate,9467845,3200,Kennedy Rd,3200 Kennedy Rd,M1V 3S8,Scarborough,Toronto,Mary Ward Catholic Secondary School,102004,9467832,3200,None,,None,8224,"{""coordinates"": [[320572.4874494489, 4852883.042440714]], ""type"": ""MultiPoint""}"
624,624,349763,MARY WARD LINC AND ESL CENTRE,None,ES,Toronto Catholic District School Board,44 KELVINWAY DR,English Separate,349763,44,Kelvinway Dr,44 Kelvinway Dr,M1W 1N6,Scarborough,Toronto,Mary Ward Linc and Esl Centre,102003,106182,44,None,,None,8215,"{""coordinates"": [[318955.0246748597, 4850222.372951235]], ""type"": ""MultiPoint""}"
625,625,2820814,MARYVALE PUBLIC SCHOOL,None,EP,Toronto District School Board,1325 PHARMACY AVE,English Public,2820814,1325,Pharmacy Ave,1325 Pharmacy Ave,M1R 2J1,Scarborough,Toronto,Maryvale Public School,102001,2820803,1325,None,,None,8691,"{""coordinates"": [[320274.77034622896, 4846113.019652465]], ""type"": ""MultiPoint""}"
626,626,360667,MASON ROAD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,78 MASON RD,English Public,360667,78,Mason Rd,78 Mason Rd,M1M 3R2,Scarborough,Toronto,Mason Road Junior Public School,102001,110821,78,None,,None,8442,"{""coordinates"": [[326898.46412996127, 4844380.149807951]], ""type"": ""MultiPoint""}"
627,627,8594438,MATRIX ACADEMY,None,PR,None,4995 KEELE ST,Private,8594438,4995,Keele St,4995 Keele St,M3J 3B2,North York,Toronto,Keele Reservoir,115001,30102886,4995,None,,None,703,"{""coordinates"": [[305281.8260677128, 4848852.2805050565]], ""type"": ""MultiPoint""}"
628,628,13971288,MAURICE CODY JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,364 BELSIZE DR,English Public,13971288,364,Belsize Dr,364 Belsize Dr,M4S 1N2,former Toronto,Toronto,Maurice Cody Junior Public School,102001,1138442,364,None,,None,2990,"{""coordinates"": [[314658.68721638387, 4840546.691772885]], ""type"": ""MultiPoint""}"
629,629,9311796,MCCANNY SECONDARY SCHOOL,None,PR,None,1051 MCNICOLL AVE,Private,9311796,1051,McNicoll Ave,1051 McNicoll Ave,M1W 3W6,Scarborough,Toronto,None,115001,9311781,1051,None,,None,6195,"{""coordinates"": [[318203.780838465, 4851546.810732888]], ""type"": ""MultiPoint""}"
630,630,8680076,MCDONALD INTERNATIONAL ACADEMY   ,None,PR,None,920 YONGE ST,Private,8680076,920,Yonge St,920 Yonge St,M4W 3C7,former Toronto,Toronto,None,115001,8680067,920,None,,None,4733,"{""coordinates"": [[313751.22730030946, 4837133.5584023325]], ""type"": ""MultiPoint""}"
631,631,549130,MCDONALD INTERNATIONAL ACADEMY - NORTH YORK,None,PR,None,5 PARK HOME AVE,Private,549130,5,Park Home Ave,5 Park Home Ave,M2N 6L4,North York,Toronto,None,104008,30109075,5,None,,None,6376,"{""coordinates"": [[311662.4729087689, 4847623.602580066]], ""type"": ""MultiPoint""}"
632,632,13973429,MCKEE PUBLIC SCHOOL,None,EP,Toronto District School Board,35 CHURCH AVE,English Public,13973429,35,Church Ave,35 Church Ave,M2N 6X6,North York,Toronto,McKee Public School,102001,438374,35,None,,None,5197,"{""coordinates"": [[311960.39686992636, 4848241.502463353]], ""type"": ""MultiPoint""}"
633,633,6620127,MCMURRICH JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,115 WINONA DR,English Public,6620127,115,Winona Dr,115 Winona Dr,M6G 3S8,former Toronto,Toronto,McMurrich Junior Public School,102001,6620030,115,None,,None,964,"{""coordinates"": [[310358.7739134126, 4837571.275400781]], ""type"": ""MultiPoint""}"
634,634,30033326,MCNICOLL AVENUE SCHOOL BUILDING,None,EP,Toronto District School Board,155 MCNICOLL AVE,English Public,30033326,155,McNicoll Ave,155 McNicoll Ave,M2H 2C1,North York,Toronto,None,115001,30076504,155,None,,None,6195,"{""coordinates"": [[316219.99117779743, 4851010.850873681]], ""type"": ""MultiPoint""}"
635,635,6349862,MEADOWVALE PUBLIC SCHOOL  ,None,EP,Toronto District School Board,761 MEADOWVALE RD,English Public,6349862,761,Meadowvale Rd,761 Meadowvale Rd,M1C 1T1,Scarborough,Toronto,Meadowvale Public School - Building Grounds,102001,6349870,761,None,,None,8470,"{""coordinates"": [[331833.7424011847, 4850670.329571827]], ""type"": ""MultiPoint""}"
636,636,10154322,MELODY VILLAGE JUNIOR SCHOOL,None,EP,Toronto District School Board,520 SILVERSTONE DR,English Public,10154322,520,Silverstone Dr,520 Silverstone Dr,M9V 3L5,Etobicoke,Toronto,Melody Village Public School,102001,10154323,520,None,,None,2485,"{""coordinates"": [[297160.6894055524, 4844245.548504806]], ""type"": ""MultiPoint""}"
637,637,559927,METAMORPHOSIS GREEK ORTHODOX  ,None,PR,None,30 SCARSDALE RD,Private,559927,30,Scarsdale Rd,30 Scarsdale Rd,M3B 2R7,North York,Toronto,None,113001,30084194,30,None,,None,6662,"{""coordinates"": [[316488.84499732853, 4845200.768901728]], ""type"": ""MultiPoint""}"
638,638,8837836,METRO INTERNATIONAL ACADEMY SCHOOL,None,PR,None,1300 DON MILLS RD,Private,8837836,1300,Don Mills Rd,1300 Don Mills Rd,M3B 2W6,North York,Toronto,None,115001,8837833,1300,None,,None,100,"{""coordinates"": [[317148.4578770481, 4845061.175911528]], ""type"": ""MultiPoint""}"
639,639,539270,METROPOLITAN BIBLE BAPTIST CHRISTIAN ACADEMY,None,PR,None,53 MADAWASKA AVE,Private,539270,53,Madawaska Ave,53 Madawaska Ave,M2M 2R2,North York,Toronto,Newtonbrook Baptist Church,109001,436733,53,None,,None,6122,"{""coordinates"": [[311644.0349770557, 4850493.665069849]], ""type"": ""MultiPoint""}"
640,640,8211543,METROPOLITAN PREPARATORY ACADEMY,None,PR,None,49 MOBILE DR,Private,8211543,49,Mobile Dr,49 Mobile Dr,M4A 1H5,North York,Toronto,None,115001,8211539,49,None,,None,6236,"{""coordinates"": [[319439.5854158468, 4842688.135281954]], ""type"": ""MultiPoint""}"
641,641,999998,MICHAEL POWER ST JOSEPH CATHOLIC HIGH SCHOOL,None,ES,Toronto Catholic District School Board,105 ERINGATE DR,English Separate,999998,105,Eringate Dr,105 Eringate Dr,M9C 3Z7,Etobicoke,Toronto,Michael Power/St. Joseph Catholic School,102004,910560,105,None,,None,1562,"{""coordinates"": [[298187.78303082666, 4835485.166043353]], ""type"": ""MultiPoint""}"
642,642,4304192,MIDLAND ADULT EDUCATION CENTRE,None,ES,Toronto Catholic District School Board,3320 MIDLAND AVE,English Separate,4304192,3320,Midland Ave,3320 Midland Ave,M1V 5E6,Scarborough,Toronto,None,107005,14669435,3320,None,,None,8496,"{""coordinates"": [[321748.2952197673, 4851961.603577423]], ""type"": ""MultiPoint""}"
643,643,6942851,MILITARY TRAIL PUBLIC SCHOOL,None,EP,Toronto District School Board,701 MILITARY TRL,English Public,6942851,701,Military Trl,701 Military Trl,M1E 4P6,Scarborough,Toronto,Military Trail Public School,102001,14658974,701,None,,None,8501,"{""coordinates"": [[329176.80185560556, 4849949.544762567]], ""type"": ""MultiPoint""}"
644,644,7471919,MILL VALLEY JUNIOR SCHOOL,None,EP,Toronto District School Board,411 MILL RD,English Public,7471919,411,Mill Rd,411 Mill Rd,M9C 1Y9,Etobicoke,Toronto,Mill Valley Public School,102001,7471917,411,None,,None,2111,"{""coordinates"": [[297783.7560659054, 4833807.984351483]], ""type"": ""MultiPoint""}"
645,645,375326,MILLIKEN PUBLIC SCHOOL,None,EP,Toronto District School Board,130 PORT ROYAL TRL,English Public,375326,130,Port Royal Trl,130 Port Royal Trl,M1V 2T4,Scarborough,Toronto,Milliken Public School,102001,103623,130,None,,None,8721,"{""coordinates"": [[321814.58723154856, 4852978.659395006]], ""type"": ""MultiPoint""}"
646,646,1018827,MILLWOOD JUNIOR SCHOOL,None,EP,Toronto District School Board,222 MILL RD,English Public,1018827,222,Mill Rd,222 Mill Rd,M9C 1Y2,Etobicoke,Toronto,None,102001,912833,222,None,,None,2111,"{""coordinates"": [[298593.98389551765, 4832609.617547623]], ""type"": ""MultiPoint""}"
647,647,570770,MILNE VALLEY MIDDLE SCHOOL,None,EP,Toronto District School Board,100 UNDERHILL DR,English Public,570770,100,Underhill Dr,100 Underhill Dr,M3A 2J9,North York,Toronto,Milne Valley Middle School,102001,441523,100,None,,None,6965,"{""coordinates"": [[318756.74659616756, 4845263.111838731]], ""type"": ""MultiPoint""}"
648,648,7890983,MIMICO ADULT CENTRE,None,EP,Toronto District School Board,255 ROYAL YORK RD,English Public,7890983,255,Royal York Rd,255 Royal York Rd,M8V 2V8,Etobicoke,Toronto,None,102001,7846747,255,None,,None,2413,"{""coordinates"": [[305070.97169283696, 4830347.844808698]], ""type"": ""MultiPoint""}"
649,649,8731056,MINDWERX4KIDS LEARNING CENTRE,None,PR,None,3825 BLOOR ST W,Private,8731056,3825,Bloor St W,3825 Bloor St W,M9B 1K9,Etobicoke,Toronto,None,115001,8731054,3825,None,,None,458,"{""coordinates"": [[301766.0063499271, 4833459.625326081]], ""type"": ""MultiPoint""}"
650,650,2565760,MONARCH PARK COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,1 HANSON ST,English Public,2565760,1,Hanson St,1 Hanson St,M4J 1G6,former Toronto,Toronto,Monarch Park Collegiate,102002,2565761,1,None,,None,3604,"{""coordinates"": [[319089.97236412147, 4837718.027176525]], ""type"": ""MultiPoint""}"
651,651,7274128,MONSEIGNEUR DE CHARBONNEL CATHOLIC SECONDARY SCHOOL,None,FS,Conseil scolaire de district catholique Centre-Sud,110 DREWRY AVE,French Separate,7274128,110,Drewry Ave,110 Drewry Ave,M2M 1C8,North York,Toronto,Mgr-De-Charbonnel,102004,7274121,110,None,,None,5435,"{""coordinates"": [[310948.7450807563, 4849631.048239029]], ""type"": ""MultiPoint""}"
652,652,498533,MONSIGNER FRASIER OUR LADY OF MOUNT CARMEL SCHOOL BUILDING,None,ES,Toronto Catholic District School Board,270 CHEROKEE BLVD,English Separate,498533,270,Cherokee Blvd,270 Cherokee Blvd,M2H 3B9,North York,Toronto,Our Lady Of Mount Carmel Catholic School,102003,30062480,270,None,,None,5182,"{""coordinates"": [[317933.06286818313, 4850750.956880666]], ""type"": ""MultiPoint""}"
653,653,839707,MONSIGNOR FRASER COLLEGE - ANNEX CAMPUS,None,ES,Toronto Catholic District School Board,700 MARKHAM ST,English Separate,839707,700,Markham St,700 Markham St,M6G 2M3,former Toronto,Toronto,MSGR Fraser College - Annex Campus,102003,1142809,700,None,,None,3927,"{""coordinates"": [[311755.79463794525, 4836370.389583617]], ""type"": ""MultiPoint""}"
654,654,7753848,MONSIGNOR FRASER COLLEGE - ISABELLA CAMPUS,None,ES,Toronto Catholic District School Board,146 ISABELLA ST,English Separate,7753848,146,Isabella St,146 Isabella St,M4Y 1P6,former Toronto,Toronto,MSGR Fraser College - Isabella Campus,102004,7753839,146,None,,None,3734,"{""coordinates"": [[314722.5001166392, 4836651.213466417]], ""type"": ""MultiPoint""}"
655,655,7472039,MONSIGNOR FRASER COLLEGE - MIDLAND CAMPUS,None,ES,Toronto Catholic District School Board,2900 MIDLAND AVE,English Separate,7472039,2900,Midland Ave,2900 Midland Ave,M1S 3K8,Scarborough,Toronto,Msgr.  Fraser College Midland Campus,102003,7472038,2900,None,,None,8496,"{""coordinates"": [[322042.64315125067, 4851255.293696266]], ""type"": ""MultiPoint""}"
656,656,7472039,MONSIGNOR FRASER COLLEGE - MIDLAND NORTH CAMPUS,None,ES,Toronto Catholic District School Board,2900 MIDLAND AVE,English Separate,7472039,2900,Midland Ave,2900 Midland Ave,M1S 3K8,Scarborough,Toronto,Msgr.  Fraser College Midland Campus,102003,7472038,2900,None,,None,8496,"{""coordinates"": [[322042.64315125067, 4851255.293696266]], ""type"": ""MultiPoint""}"
657,657,11901997,MONSIGNOR FRASER COLLEGE - MIDTOWN,None,ES,Toronto Catholic District School Board,36 EGLINTON AVE W,English Separate,11901997,36,Eglinton Ave W,36 Eglinton Ave W,M4R 1A1,former Toronto,Toronto,MSGR Fraser College - Midtown Campus,104008,11901981,36,None,,None,571,"{""coordinates"": [[312862.6585399406, 4840742.10977875]], ""type"": ""MultiPoint""}"
658,658,4570683,MONSIGNOR FRASER COLLEGE - NORFINCH CAMPUS,None,ES,Toronto Catholic District School Board,45 NORFINCH DR,English Separate,4570683,45,Norfinch Dr,45 Norfinch Dr,M3N 1W8,North York,Toronto,MSGR Fraser College - Norfinch Campus,102004,4570685,45,None,,None,6297,"{""coordinates"": [[302622.66648506693, 4846427.324995779]], ""type"": ""MultiPoint""}"
659,659,865004,MONSIGNOR FRASER COLLEGE - ST MARTIN,None,ES,Toronto Catholic District School Board,55 SALISBURY AVE,English Separate,865004,55,Salisbury Ave,55 Salisbury Ave,M4X 1C5,former Toronto,Toronto,St. Martin Catholic School,102003,20037875,55,None,,None,4355,"{""coordinates"": [[315733.6569303196, 4836366.759494248]], ""type"": ""MultiPoint""}"
660,660,8192155,MONSIGNOR JOHN CORRIGAN CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,100 ROYALCREST RD,English Separate,8192155,100,Royalcrest Rd,100 Royalcrest Rd,M9V 5B4,Etobicoke,Toronto,Msgr. John Corrigan Catholic School,102003,8192154,100,None,,None,2415,"{""coordinates"": [[296343.2975833024, 4845739.146256951]], ""type"": ""MultiPoint""}"
661,661,9667012,MONSIGNOR PERCY JOHNSON CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,2170 KIPLING AVE,English Separate,9667012,2170,Kipling Ave,2170 Kipling Ave,M9W 4K9,Etobicoke,Toronto,Msgr. Percy Johnson Catholic High School,102004,9666999,2170,None,,None,1935,"{""coordinates"": [[298997.6170369556, 4842306.176809696]], ""type"": ""MultiPoint""}"
662,662,8407358,MONTCREST SCHOOL,None,PR,None,4 MONTCREST BLVD,Private,8407358,4,Montcrest Blvd,4 Montcrest Blvd,M4K 1J7,former Toronto,Toronto,None,115001,30098074,4,None,,None,4009,"{""coordinates"": [[316285.2878473482, 4837033.391362709]], ""type"": ""MultiPoint""}"
663,663,7994686,MONTESSORI JEWISH DAY  ,None,PR,None,55 YEOMANS RD,Private,7994686,55,Yeomans Rd,55 Yeomans Rd,M3H 3J7,North York,Toronto,Beth David Bnai Israel Synagogue,109001,7994687,55,None,,None,7138,"{""coordinates"": [[309645.2722181455, 4845477.893007603]], ""type"": ""MultiPoint""}"
664,664,844204,MONTROSE JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,301 MONTROSE AVE,English Public,844204,301,Montrose Ave,301 Montrose Ave,M6G 3G9,former Toronto,Toronto,Montrose Public School,102001,1144176,301,None,,None,4013,"{""coordinates"": [[311346.0436893607, 4835417.509762944]], ""type"": ""MultiPoint""}"
665,665,20037846,MORRISH PUBLIC SCHOOL,None,EP,Toronto District School Board,61 CANMORE BLVD,English Public,20037846,61,Canmore Blvd,61 Canmore Blvd,M1C 3T7,Scarborough,Toronto,Morrish Public School,102001,6444773,61,None,,None,9526,"{""coordinates"": [[330611.40161184495, 4850407.3886473905]], ""type"": ""MultiPoint""}"
666,666,779906,MORSE STREET JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,180 CARLAW AVE,English Public,779906,180,Carlaw Ave,180 Carlaw Ave,M4M 2R9,former Toronto,Toronto,Morse Street Junior Public School,102001,14038008,180,None,,None,56,"{""coordinates"": [[317691.53856433864, 4835591.735588062]], ""type"": ""MultiPoint""}"
667,667,1027151,MOTHER CABRINI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,720 RENFORTH DR,English Separate,1027151,720,Renforth Dr,720 Renforth Dr,M9C 2N9,Etobicoke,Toronto,Mother Cabrini Catholic School,102003,910405,720,None,,None,2353,"{""coordinates"": [[297861.64509947214, 4835971.473963756]], ""type"": ""MultiPoint""}"
668,668,64159,MOUNTVIEW ALTERNATIVE JUNIOR SCHOOL,None,EP,Toronto District School Board,569 JANE ST,English Public,64159,569,Jane St,569 Jane St,M6S 4A3,York,Toronto,Runnymede Collegiate Institute,102002,9402,569,None,,None,694,"{""coordinates"": [[305621.9757194174, 4835953.243795501]], ""type"": ""MultiPoint""}"
669,669,544255,MUIRHEAD PUBLIC SCHOOL,None,EP,Toronto District School Board,25 MUIRHEAD RD,English Public,544255,25,Muirhead Rd,25 Muirhead Rd,M2J 3W3,North York,Toronto,Muirhead Public School,102001,437939,25,None,,None,6256,"{""coordinates"": [[317884.7778315604, 4848781.1152322935]], ""type"": ""MultiPoint""}"
670,670,10924126,NATIONAL BALLET SCHOOL,None,PR,None,400 JARVIS ST,Private,10924126,400,Jarvis St,400 Jarvis St,M4Y 2G6,former Toronto,Toronto,National Ballet School,106008,20058417,400,None,,None,3741,"{""coordinates"": [[314673.1591099205, 4835967.793589541]], ""type"": ""MultiPoint""}"
671,671,762114,NATIVE LEARNING CENTRE,None,EP,Toronto District School Board,83 ALEXANDER ST,English Public,762114,83,Alexander St,83 Alexander St,M4Y 1B7,former Toronto,Toronto,Church Street Public School,102001,14023586,83,None,,None,9761,"{""coordinates"": [[314544.5311328271, 4835968.747592283]], ""type"": ""MultiPoint""}"
672,672,341419,NATIVE LEARNING CENTRE EAST,None,EP,Toronto District School Board,145 GUILDWOOD PKWY,English Public,341419,145,Guildwood Pkwy,145 Guildwood Pkwy,M1E 1P5,Scarborough,Toronto,Sir Wilfrid Laurier Collegiate Institute,102002,110088,145,None,,None,8047,"{""coordinates"": [[329204.0047413044, 4845274.413594751]], ""type"": ""MultiPoint""}"
673,673,3049684,NATIVITY OF OUR LORD CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,35 SAFFRON CRES,English Separate,3049684,35,Saffron Cres,35 Saffron Cres,M9C 3T8,Etobicoke,Toronto,Nativity of Our Lord Catholic School,102003,3049685,35,None,,None,2425,"{""coordinates"": [[298709.6449236934, 4834831.1131486]], ""type"": ""MultiPoint""}"
674,674,11915543,NEIL MCNEIL CATHOLIC HIGH SCHOOL,None,ES,Toronto Catholic District School Board,127 VICTORIA PARK AVE,English Separate,11915543,127,Victoria Park Ave,127 Victoria Park Ave,M4E 3S2,Scarborough,Toronto,Neil McNeil,102004,30077402,127,None,,None,370,"{""coordinates"": [[322304.9427924873, 4837727.783101007]], ""type"": ""MultiPoint""}"
675,675,7635592,NELSON MANDELA PARK PUBLIC SCHOOL,None,EP,Toronto District School Board,440 SHUTER ST,English Public,7635592,440,Shuter St,440 Shuter St,M5A 1X6,former Toronto,Toronto,Nelson Mandela Park Public School,102002,30075973,440,None,,None,4403,"{""coordinates"": [[316047.66685193963, 4835375.9436640125]], ""type"": ""MultiPoint""}"
676,676,1015558,NEW ARISING CHRISTIAN SCHOOL,None,PR,None,69 LONG BRANCH AVE,Private,1015558,69,Long Branch Ave,69 Long Branch Ave,M8W 3J5,Etobicoke,Toronto,St Agnes Church Anglican,109001,20058518,69,None,,None,2016,"{""coordinates"": [[302104.67717334605, 4828188.417260257]], ""type"": ""MultiPoint""}"
677,677,331512,NEW COVENANT CHURCH SCHOOL,None,PR,None,1800 ELLESMERE RD,Private,331512,1800,Ellesmere Rd,1800 Ellesmere Rd,M1H 2V5,Scarborough,Toronto,None,113001,107745,1800,None,,None,7835,"{""coordinates"": [[325340.59149814403, 4848316.763142828]], ""type"": ""MultiPoint""}"
678,678,30030968,NEW HAVEN LEARNING CTR FOR CHILDREN  ,None,PR,None,301 LANOR AVE,Private,30030968,301,Lanor Ave,301 Lanor Ave,M8W 2R1,Etobicoke,Toronto,None,102005,7323710,301,None,,None,1972,"{""coordinates"": [[302087.2252194687, 4830138.792912083]], ""type"": ""MultiPoint""}"
679,679,877371,NEWTON INTERNATIONAL COLLEGE SCHOOL,None,PR,None,17 TORONTO ST,Private,877371,17,Toronto St,17 Toronto St,M5C 2R1,former Toronto,Toronto,None,104008,14662336,17,None,,None,4556,"{""coordinates"": [[314801.6680539884, 4834508.994847104]], ""type"": ""MultiPoint""}"
680,680,10335749,NEWTONBROOK SECONDARY SCHOOL,None,EP,Toronto District School Board,155 HILDA AVE,English Public,10335749,155,Hilda Ave,155 Hilda Ave,M2M 1V6,North York,Toronto,Newtonbrook Secondary School,102002,10335742,155,None,,None,5839,"{""coordinates"": [[310735.94513588044, 4850400.167107047]], ""type"": ""MultiPoint""}"
681,681,12267344,NIAGARA STREET JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,222 NIAGARA ST,English Public,12267344,222,Niagara St,222 Niagara St,M6J 2L3,former Toronto,Toronto,Niagara St Public School,102001,12267343,222,None,,None,4060,"{""coordinates"": [[312202.0705001661, 4833780.411035985]], ""type"": ""MultiPoint""}"
682,682,11739450,NILE ACADEMY - BLUE HAVEN CAMPUS,None,PR,None,5 BLUE HAVEN CRES,Private,11739450,5,Blue Haven Cres,5 Blue Haven Cres,M9M 1W6,North York,Toronto,Bambolino Preschool Montessori Academy,115001,30001654,5,None,,None,11430,"{""coordinates"": [[300107.67389840155, 4844952.381314033]], ""type"": ""MultiPoint""}"
